ID,Timestamp,Με τι είδος development ασχολείσαι επαγγελματικά αυτή την περίοδο;,Με ποιες γλώσσες προγραμματισμού δουλεύεις επαγγελματικά αυτή την περίοδο;,Πόσα χρόνια δουλεύεις επαγγελματικά ως προγραμματιστής;,Έχεις προσωπικά projects ή κάνεις freelancing πέρα από την κύρια εργασία σου;,Φύλλο;,Ποιος είναι ο τρόπος εργασίας;,Σε ποια πόλη μένεις;,Σε ποια πόλη δουλεύεις;,Τι μέγεθος είναι η εταιρεία που δουλεύεις;,Έχεις άτομα υπό την επίβλεψη σου;,Ποιό είναι το επίπεδο σπουδών σου;,"Ποιος είναι ο τίτλος του πτυχίου σου; (Αν έχεις παραπάνω από ένα, συμπλήρωσε τα)",Ποιος είναι ο ΕΤΗΣΙΟΣ ΚΑΘΑΡΟΣ μισθός σου σε €;,[Fixed] Ποιος είναι ο ΕΤΗΣΙΟΣ ΚΑΘΑΡΟΣ μισθός σου σε €;,[GROUP] Πόσα χρόνια δουλεύεις επαγγελματικά ως προγραμματιστής;,"[GROUP] Σε ποια πόλη δουλεύεις, Greece ή Abroad","[GROUP] Σε ποια πόλη δουλεύεις, Αττική ή Υπόλοιπη Ελλάδα",[NORMALIZED] Με ποιες γλώσσες προγραμματισμού δουλεύεις επαγγελματικά αυτή την περίοδο;,[GROUP] Το πτυχίο σου είYes σχετικό με τον τομέα της πληροφορική;,[NORMALIZED] Με τι είδος development ασχολείσαι επαγγελματικά αυτή την περίοδο;,[NORMALIZED] Με ποιες γλώσσες προγραμματισμού δουλεύεις επαγγελματικά αυτή την περίοδο;
255,2/15/2023 17:12:37,"Backend, Frontend","JavaScript, Solidity",1,Ναι,Άντρας,Απομακρυσμένα,Ιωάννινα,Ρόδο,1 - 10,Όχι,Master,Master of Computer Science and Engineering,11200,11200,1,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,"Backend, Frontend","JavaScript, Solidity"
256,2/15/2023 18:30:10,"Backend, Frontend","JavaScript, PHP",2,Ναι,Άντρας,Στον χώρο του εργοδότη,Αθήνα,Αθήνα,1 - 10,Όχι,Λύκειο,,12600,12600,2,Ελλάδα,Αττική,,Όχι,"Backend, Frontend","JavaScript, PHP"
257,2/15/2023 19:25:21,"Backend, Frontend",JavaScript,3,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,101 - 200,Όχι,Bachelor's,Τμήμα Πληροφορικής και Τηλεπικοινωνίων,1550,21700,3,Ελλάδα,Αττική,,Ναι,"Backend, Frontend",JavaScript
258,2/15/2023 19:33:42,Backend,C#,4,Όχι,Άντρας,Και τα δύο,Θεσσαλονίκη,Θεσσαλονίκη,501+,Όχι,Λύκειο,,35000,35000,4,Ελλάδα,Υπόλοιπη Ελλάδα,,Όχι,Backend,C#
259,2/15/2023 19:35:34,"Backend, Desktop apps",C#,1,Ναι,Άντρας,Στον χώρο του εργοδότη,Αθήνα,,1 - 10,Όχι,Master,-,1260,17640,1,Ελλάδα,Αττική,,Όχι,"Backend, Desktop Apps",C#
260,2/15/2023 19:55:22,Backend,Python,2,Ναι,Άντρας,Και τα δύο,Utrecht,Amsterdam,501+,Όχι,Master,"Rural & Surveying Engineering, Geomatics Engineering",45000,45000,2,Εξωτερικό,-,,Όχι,Backend,Python
261,2/15/2023 20:32:17,Backend,Java,4,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,51 - 100,Όχι,Λύκειο,,23600,23600,4,Ελλάδα,Αττική,,Όχι,Backend,Java
262,2/15/2023 20:38:29,Backend,"Java, Go, Groovy",2,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,101 - 200,Όχι,Master,Integrated Master of Electrical and Computer Engineering ,22822,22822,2,Ελλάδα,Αττική,,Ναι,Backend,"Java, Go, Groovy"
263,2/15/2023 21:06:26,Frontend,JavaScript,6,Ναι,Άντρας,Και τα δύο,Λεμεσο,,51 - 100,Όχι,Bachelor's,Computer Science,35000,35000,6,Εξωτερικό,-,,Ναι,Frontend,JavaScript
264,2/15/2023 21:07:16,"Backend, Frontend",JavaScript,9,Όχι,Άντρας,Απομακρυσμένα,Ηράκλειο,Ηράκλειο,11 - 50,Ναι,Master,Computer Science,46000,46000,9,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,"Backend, Frontend",JavaScript
265,2/15/2023 21:08:00,Backend,TAFJ,4,Ναι,Άντρας,Απομακρυσμένα,Καβάλα,Καβάλα,501+,Όχι,Bachelor's,Βιομηχανική Πληροφορική ,20300,20300,4,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,Backend,TAFJ
266,2/15/2023 21:18:29,Backend,Python,1,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,11 - 50,Όχι,Λύκειο,,14390,14390,1,Ελλάδα,Αττική,,Όχι,Backend,Python
267,2/15/2023 21:29:56,"Backend, Frontend",JavaScript,11,Όχι,Άντρας,Απομακρυσμένα,Αθήνα,USA,1 - 10,Ναι,ΙΕΚ,Τεχνικός τεχνολογίας internet (αστείο το ξέρω) ,90000,90000,10+,Εξωτερικό,-,,Ναι,"Backend, Frontend",JavaScript
268,2/15/2023 21:53:25,Frontend,JavaScript,1,Ναι,Άντρας,Και τα δύο,Ηράκλειο,Ηράκλειο,1 - 10,Όχι,Bachelor's,Μηχανικων Πληροφορικης,9600,9600,1,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,Frontend,JavaScript
269,2/15/2023 22:08:19,Frontend,JavaScript,6,Ναι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,11 - 50,Ναι,Master,MSc. Geoinformatics,24000,24000,6,Ελλάδα,Αττική,,Όχι,Frontend,JavaScript
270,2/15/2023 22:44:29,"Backend, Frontend","JavaScript, PHP",4,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,Bachelor's Degree at Computer Engineering,21250,21250,4,Ελλάδα,Αττική,,Ναι,"Backend, Frontend","JavaScript, PHP"
271,2/15/2023 23:10:07,Frontend,"Java, JavaScript",1,Όχι,Άντρας,Και τα δύο,Θεσσαλονίκη,Θεσσαλονίκη,501+,Όχι,Λύκειο,,12000,12000,1,Ελλάδα,Υπόλοιπη Ελλάδα,,Όχι,Frontend,"Java, JavaScript"
272,2/15/2023 23:14:38,Backend,C#,1,Ναι,Άντρας,Απομακρυσμένα,Σερρες,Αθήνα,501+,Όχι,Bachelor's,Computer Science,14000,14000,1,Ελλάδα,Αττική,,Ναι,Backend,C#
273,2/16/2023 0:28:31,Frontend,JavaScript,2,Όχι,Άντρας,Και τα δύο,Θεσσαλονίκη,Θεσσαλονίκη,201 - 500,Όχι,Bachelor's,ΗΜΜΥ,19600,19600,2,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,Frontend,JavaScript
274,2/16/2023 0:46:39,Backend,"C#, JavaScript, vb",5,Όχι,Άντρας,Στον χώρο του εργοδότη,Αθήνα,,11 - 50,Όχι,Λύκειο,,15400,15400,5,Ελλάδα,Αττική,,Όχι,Backend,"C#, JavaScript, Visual Basic"
275,2/16/2023 1:31:12,DevOps,"Python, Go, ",4,Όχι,Άντρας,Και τα δύο,Amsterdam,Amsterdam,501+,Όχι,Master,Electrical Engineer and Computer Engineer,82341,82341,4,Εξωτερικό,-,,Ναι,SRE / DevOps,"Python, Go, -"
276,2/16/2023 3:45:11,"Backend, Frontend","Python, JavaScript",3,Ναι,Άντρας,Απομακρυσμένα,Λαμία,Λαμία,11 - 50,Όχι,Master,Φυσικής ,23800,23800,3,Ελλάδα,Υπόλοιπη Ελλάδα,,Όχι,"Backend, Frontend","Python, JavaScript"
277,2/16/2023 5:00:08,Research,"Python, Dart",1,Όχι,Άντρας,Και τα δύο,Λαμία,Λαμία,11 - 50,Ναι,Bachelor's,Πληροφορικής και Τηλεπικοινωνιών,6000,6000,1,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,Research,"Python, Dart"
278,2/16/2023 9:22:28,Backend,C#,2,Όχι,Άντρας,Και τα δύο,Θεσσαλονίκη,Θεσσαλονίκη,51 - 100,Όχι,Bachelor's,ΜΗΧΑΝΙΚΟΣ ΠΛΗΡΟΦΟΡΙΚΗΣ,15400,15400,2,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,Backend,C#
279,2/16/2023 9:44:17,"Backend, Frontend","JavaScript, PHP",1,Ναι,Άντρας,Απομακρυσμένα,Ηγουμενίτσα,Αθήνα,11 - 50,Όχι,Bachelor's,Μηχανικός πληροφορικής ,12.6,12600,1,Ελλάδα,Αττική,,Ναι,"Backend, Frontend","JavaScript, PHP"
280,2/16/2023 9:58:16,"Backend, Frontend, Mobile apps","JavaScript, Swift, Objective-C, Kotlin, Bash",11,Ναι,Άντρας,Απομακρυσμένα,Λάρισα,Αθήνα,11 - 50,Ναι,Bachelor's,Μηχανικός πληροφορικής και τηλεπικοινωνιών τεχνολογικής εκπαίδευσης (ΤΕΙ Λάρισας),29400,29400,10+,Ελλάδα,Αττική,,Ναι,"Backend, Frontend, Mobile Apps","JavaScript, Swift, Objective-C, Kotlin, Bash"
281,2/16/2023 10:40:18,Data,"Python, Bash, SQL",5,Ναι,Άντρας,Απομακρυσμένα,Αθήνα,Paris,201 - 500,Όχι,Master,Integrated Masters Degree in Computer Engineering and Informatics,72000,72000,5,Εξωτερικό,-,,Ναι,Data Scientist / Data Engineer,"Python, Bash, SQL"
282,2/16/2023 11:03:17,Frontend,JavaScript,2,Όχι,Άντρας,Απομακρυσμένα,Πάτρα,Αθήνα,501+,Όχι,Master,Computer engineering and informatics,19500,19500,2,Ελλάδα,Αττική,,Ναι,Frontend,JavaScript
283,2/16/2023 11:31:41,Frontend,"JavaScript, Vue",4,Ναι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,11 - 50,Ναι,Master,"Mηχανικός Πληροφοριακών και Τηλεπικοινωνιακών συστημάτων (Πολυτεχνείο Σάμου 5ετης σχολή) , Μεταπτυχιακό πάνω σε Τεχνολογιες Πληροφοριακων και επικοινωνιακών συστημάτων",1750,24500,4,Ελλάδα,Αττική,,Ναι,Frontend,JavaScript
284,2/16/2023 17:19:29,"Backend, DevOps","C#, JavaScript",3,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,101 - 200,Όχι,Master,master Ανάπτυξη και Ασφάλεια Πληροφοριακών Συστημάτων,19000,19000,3,Ελλάδα,Αττική,,Ναι,"Backend, SRE / DevOps","C#, JavaScript"
285,2/16/2023 17:51:02,Backend,Java,5,Όχι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,101 - 200,Όχι,Λύκειο,,32000,32000,5,Ελλάδα,Αττική,,Όχι,Backend,Java
286,2/16/2023 18:55:15,Frontend,"JavaScript, TypeScript",3,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,Τμήμα Πληροφορικής Πανεπιστημίου Πειραιώς,14000,14000,3,Ελλάδα,Αττική,,Ναι,Frontend,"JavaScript, TypeScript"
287,2/16/2023 20:18:40,Frontend,JavaScript,7,Ναι,Άντρας,Στον χώρο του εργοδότη,Αθήνα,Αθήνα,1 - 10,Ναι,Bachelor's,Bachelor of Science,18640,18640,7,Ελλάδα,Αττική,,Ναι,Frontend,JavaScript
288,2/17/2023 1:13:37,Frontend,"JavaScript, PHP",1,Όχι,Άντρας,Στον χώρο του εργοδότη,Αθήνα,Αθήνα,11 - 50,Ναι,Bachelor's,Informatics and Telematics,700,9800,1,Ελλάδα,Αττική,,Ναι,Frontend,"JavaScript, PHP"
289,2/17/2023 18:03:49,AI / ML,"Java, Python",3,Όχι,Άντρας,Απομακρυσμένα,Θεσσαλονίκη,Θεσσαλονίκη,101 - 200,Όχι,Master,"BSc in Applied Informatics, MSc in Data and Web Science",21750,21750,3,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,AI / ML,"Java, Python"
290,2/17/2023 19:52:51,"Backend, Frontend, DevOps","JavaScript, PHP",3,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,51 - 100,Ναι,Bachelor's,Μηχανικών πληροφορικής ,11000,11000,3,Ελλάδα,Αττική,,Ναι,"Backend, Frontend, SRE / DevOps","JavaScript, PHP"
291,2/18/2023 13:07:06,Frontend,JavaScript,3,Ναι,Άντρας,Απομακρυσμένα,Ηράκλειο,Αθήνα,1 - 10,Όχι,Bachelor's,Μηχανικός υπολογιστών ,154000,154000,3,Ελλάδα,Αττική,,Ναι,Frontend,JavaScript
292,2/19/2023 19:53:55,"Backend, DevOps, Desktop apps","Java, Python, JavaScript",3,Όχι,Άντρας,Και τα δύο,Θεσσαλονίκη,Θεσσαλονίκη,501+,Ναι,Bachelor's,Εφαρμοσμενη Πληροφορικη,19,19000,3,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,"Backend, SRE / DevOps, Desktop Apps","Java, Python, JavaScript"
293,2/21/2023 11:29:22,"Backend, DevOps","Python, JavaScript, Bash",2,Ναι,Άντρας,Απομακρυσμένα,Θεσσαλονίκη,Αθήνα,1 - 10,Ναι,Bachelor's,Μηχανικών Πληροφορικής,18200,18200,2,Ελλάδα,Αττική,,Ναι,"Backend, SRE / DevOps","Python, JavaScript, Bash"
294,2/21/2023 21:31:19,Backend,Java,1,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Ναι,Λύκειο,,12000,12000,1,Ελλάδα,Αττική,,Όχι,Backend,Java
295,2/22/2023 12:19:41,Frontend,"JavaScript, TypeScript, CSS",1,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,11 - 50,Όχι,Bachelor's,Computer Science,12320,12320,1,Ελλάδα,Αττική,,Ναι,Frontend,"JavaScript, TypeScript, CSS"
296,2/22/2023 13:22:55,Mobile apps,"JavaScript, React Native",2,Ναι,Άντρας,Στον χώρο του εργοδότη,Αθήνα,Αθήνα,51 - 100,Όχι,Bachelor's,Informatics &Telecommunications,14244,14244,2,Ελλάδα,Αττική,,Ναι,Mobile Apps,JavaScript
297,2/22/2023 15:56:38,"Backend, Frontend","Java, JavaScript",3,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,101 - 200,Όχι,Bachelor's,Ψηφιακά Συστήματα,21000,21000,3,Ελλάδα,Αττική,,Ναι,"Backend, Frontend","Java, JavaScript"
298,2/22/2023 18:02:36,"Backend, Frontend",JavaScript,2,Όχι,Άντρας,Απομακρυσμένα,Θεσσαλονίκη,Θεσσαλονίκη,51 - 100,Όχι,Λύκειο,,15900,15900,2,Ελλάδα,Υπόλοιπη Ελλάδα,,Όχι,"Backend, Frontend",JavaScript
299,2/22/2023 20:12:03,Gaming,C#,1,Όχι,Άντρας,Απομακρυσμένα,Δραμα,Βολος,1 - 10,Όχι,Master,ΗΜΜΥ,18000,18000,1,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,Gaming,C#
300,2/23/2023 13:00:01,Mobile apps,Java,1,Όχι,Άντρας,Στον χώρο του εργοδότη,Θεσσαλονίκη,Θεσσαλονίκη,1 - 10,Όχι,Λύκειο,,850,11900,1,Ελλάδα,Υπόλοιπη Ελλάδα,,Όχι,Mobile Apps,Java
301,2/24/2023 3:02:10,"Backend, Frontend, Cybersecurity","Python, JavaScript, PHP",15,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,11 - 50,Ναι,Master,"Ηλεκτρολόγος Μηχανικός, Master Εφαρμογές και Τεχνολογίες Ιστού REST",33600,33600,10+,Ελλάδα,Αττική,,Ναι,"Backend, Frontend, Cybersecurity","Python, JavaScript, PHP"
302,2/24/2023 13:56:38,Frontend,JavaScript,15,Όχι,Άντρας,Και τα δύο,Θεσσαλονίκη,Θεσσαλονίκη,11 - 50,Ναι,Master,"Bsc Computer Science, MA Digital Arts",2450,34300,10+,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,Frontend,JavaScript
303,2/24/2023 18:06:23,Backend,Python,12,Όχι,Άντρας,Απομακρυσμένα,Ηράκλειο,Paris,201 - 500,Ναι,Bachelor's,"Επιστήμης Υπολογιστών, Πανεπιστήμιο Κρήτης",122400,122400,10+,Εξωτερικό,-,,Ναι,Backend,Python
304,2/24/2023 18:09:28,"Backend, Frontend, DevOps","JavaScript, TypeScript",8,Ναι,Άντρας,Απομακρυσμένα,Αθήνα,Vancouver,501+,Ναι,Bachelor's,Computer Science,75000,75000,8,Εξωτερικό,-,,Ναι,"Backend, Frontend, SRE / DevOps","JavaScript, TypeScript"
305,2/25/2023 12:07:39,"Backend, Frontend",JavaScript,6,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,201 - 500,Όχι,Master,Εφαρμοσμένα Μαθηματικά και Φυσικές Επιστήμες,40000,40000,6,Ελλάδα,Αττική,,Όχι,"Backend, Frontend",JavaScript
306,2/26/2023 1:43:57,Backend,Java,2,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,51 - 100,Όχι,Master,Business Administrationm / Informatics,18900,18900,2,Ελλάδα,Αττική,,Ναι,Backend,Java
307,2/26/2023 16:01:08,"Backend, Frontend",JavaScript,1,Όχι,Άντρας,Και τα δύο,Ηράκλειο,Ηράκλειο,501+,Όχι,Bachelor's,Business and management Administration ,15418,15418,1,Ελλάδα,Υπόλοιπη Ελλάδα,,Όχι,"Backend, Frontend",JavaScript
308,2/26/2023 17:44:49,Embedded,"C, Python, Bash",3,Όχι,Άντρας,Και τα δύο,Θεσσαλονίκη,Θεσσαλονίκη,11 - 50,Όχι,Bachelor's,Ηλεκτρονικός Μηχανικός ,16560,16560,3,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,FPGA / ASIC / Embedded,"C, Python, Bash"
309,2/27/2023 23:31:30,Desktop apps,C#,1,Ναι,Άντρας,Στον χώρο του εργοδότη,Αθήνα,Αθήνα,11 - 50,Ναι,Bachelor's,Επιστημών της πληροφορικής ΟΠΑ,11200,11200,1,Ελλάδα,Αττική,,Ναι,Desktop Apps,C#
310,3/1/2023 12:19:18,"Backend, Frontend","Java, JavaScript",2,Όχι,Άντρας,Και τα δύο,Ιωάννινα,Ιωάννινα,201 - 500,Όχι,Master,Μηχανικός Η/Υ και Πληροφορικής,20000,20000,2,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,"Backend, Frontend","Java, JavaScript"
311,3/1/2023 12:29:34,Mobile apps,Dart,4,Ναι,Άντρας,Απομακρυσμένα,Θεσσαλονίκη,Αθήνα,11 - 50,Όχι,Bachelor's,"Τουριστικες Επιχειρησεις, Μηχανικος Πληροφορικης (τελειοφοιτος)",18,18000,4,Ελλάδα,Αττική,,Ναι,Mobile Apps,Dart
312,3/1/2023 12:34:50,"Backend, Desktop apps",Java,10,Ναι,Άντρας,Και τα δύο,Amsterdam,Amsterdam,501+,Ναι,Master,MSc Computer Science specialization Bioninformatics,53680,53680,10+,Εξωτερικό,-,,Ναι,"Backend, Desktop Apps",Java
313,3/1/2023 12:39:13,DevOps,.Net,2,Όχι,Άντρας,Και τα δύο,Θεσσαλονίκη,Θεσσαλονίκη,501+,Όχι,Λύκειο,,15000,15000,2,Ελλάδα,Υπόλοιπη Ελλάδα,,Όχι,SRE / DevOps,C#
314,3/1/2023 12:48:08,"Backend, Frontend","Java, JavaScript",3,Όχι,Άντρας,Απομακρυσμένα,Αθήνα,Γενεύη,501+,Όχι,Bachelor's,Απόφοιτος Τμήματος Πληροφορικής,50000,50000,3,Εξωτερικό,-,,Ναι,"Backend, Frontend","Java, JavaScript"
315,3/1/2023 12:53:36,Frontend,"JavaScript, TypeScript",1,Όχι,Άντρας,Απομακρυσμένα,Χανιά,Αθήνα,501+,Όχι,Bachelor's,Μηχανικος Πληροφορικής και Ηλεκτρονικων Συστηματων,18200,18200,1,Ελλάδα,Αττική,,Ναι,Frontend,"JavaScript, TypeScript"
316,3/1/2023 13:02:04,Backend,Java,4,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,BSc in Computer Engineering,21700,21700,4,Ελλάδα,Αττική,,Ναι,Backend,Java
317,3/1/2023 13:03:11,Backend,Java,3,Όχι,Άντρας,Απομακρυσμένα,Θεσσαλονίκη,Θεσσαλονίκη,51 - 100,Όχι,Master,Ηλεκτρολόγων Μηχανικών και Μηχανικών Η/Υ,22400,22400,3,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,Backend,Java
318,3/1/2023 13:09:50,"Backend, Frontend, DevOps","JavaScript, PHP, Objective-C, Typescript ",1,Όχι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα ,51 - 100,Όχι,Λύκειο,,9.6,9600,1,Ελλάδα,Αττική,,Όχι,"Backend, Frontend, SRE / DevOps","JavaScript, PHP, Objective-C, TypeScript"
319,3/1/2023 13:23:28,"AI / ML, Embedded","C++, Python",4,Ναι,Άντρας,Και τα δύο,Newcastle,Newcastle,51 - 100,Όχι,PhD,PhD in Deep Learning ,3000,36000,4,Εξωτερικό,-,,Ναι,"AI / ML, FPGA / ASIC / Embedded","C++, Python"
320,3/1/2023 13:38:26,Backend,JavaScript,2,Ναι,Άντρας,Και τα δύο,Θεσσαλονίκη,Θεσσαλονίκη,1 - 10,Όχι,Master,master computer science,1000,14000,2,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,Backend,JavaScript
321,3/1/2023 13:43:58,Backend,Java,4,Όχι,Άντρας,Απομακρυσμένα,Πάτρα,Πάτρα,11 - 50,Όχι,Master,Bsc+MEng,28500,28500,4,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,Backend,Java
322,3/1/2023 14:08:15,Backend,C#,2,Ναι,Άντρας,Στον χώρο του εργοδότη,Αθήνα,Αθήνα,11 - 50,Όχι,Bachelor's,ΠΛΗΡΟΦΟΡΙΚΗΣ,13200,13200,2,Ελλάδα,Αττική,,Ναι,Backend,C#
323,3/1/2023 14:27:23,Backend,Java,1,Όχι,Άντρας,Απομακρυσμένα,Καλαματα,Αθήνα,11 - 50,Όχι,Bachelor's,Πληροφορική και τηλεπικοινωνιών,11300,11300,1,Ελλάδα,Αττική,,Ναι,Backend,Java
324,3/1/2023 14:35:02,QA,Python,1,Όχι,Άντρας,Και τα δύο,Θεσσαλονίκη,Θεσσαλονίκη,201 - 500,Ναι,Bachelor's,"Bachelor's degree, Computer Science",15,15000,1,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,QA Engineer / QA Automation Engineer,Python
325,3/1/2023 15:00:02,"Backend, Frontend",JavaScript,2,Ναι,Άντρας,Απομακρυσμένα,Χανιά,Ηράκλειο,501+,Όχι,Bachelor's,Informatics,13300,13300,2,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,"Backend, Frontend",JavaScript
326,3/1/2023 15:38:52,Backend,C++,2,Όχι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,Πληροφορικης και τηλεπικοινωνίων,18920,18920,2,Ελλάδα,Αττική,,Ναι,Backend,C++
327,3/1/2023 15:41:13,Backend,Java,4,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,201 - 500,Όχι,Bachelor's,Πληροφορικής,28000,28000,4,Ελλάδα,Αττική,,Ναι,Backend,Java
328,3/1/2023 15:42:57,"Backend, Frontend, Mobile apps, Embedded","Java, JavaScript, Ada",20,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,11 - 50,Ναι,Bachelor's,Software Engineering,40200,40200,10+,Ελλάδα,Αττική,,Ναι,"Backend, Frontend, Mobile Apps, FPGA / ASIC / Embedded","Java, JavaScript, Ada"
329,3/1/2023 15:45:23,"Backend, Frontend",Java,1,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,11 - 50,Όχι,Λύκειο,,8160,8160,1,Ελλάδα,Αττική,,Όχι,"Backend, Frontend",Java
330,3/1/2023 16:05:17,"Backend, Frontend","C#, JavaScript, PHP",7,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,1 - 10,Όχι,ΙΕΚ,Δεν υπάρχει στον προγραμματισμό,15000,15000,7,Ελλάδα,Αττική,,Όχι,"Backend, Frontend","C#, JavaScript, PHP"
331,3/1/2023 16:58:50,Backend,C#,1,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,201 - 500,Όχι,Bachelor's,Computer Engineering and Informatics,17290,17290,1,Ελλάδα,Αττική,,Ναι,Backend,C#
